navigation_metadata_id,user_id,user_session,categoryName,swipeDirection,itemPosition,date_added
8287,410,2957cea6-5c42-4094-8359-60727745f802,"Education & Family","left to right",0,"2018-05-16 09:55:56"
8288,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","right to left",1,"2018-05-16 13:42:27"
8289,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","right to left",2,"2018-05-16 13:42:28"
8290,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","right to left",3,"2018-05-16 13:42:29"
8291,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","left to right",2,"2018-05-16 13:42:38"
8292,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","left to right",1,"2018-05-16 13:42:38"
8293,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","left to right",0,"2018-05-16 13:42:38"
8294,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","right to left",1,"2018-05-16 13:48:39"
8295,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","right to left",2,"2018-05-16 13:48:43"
8296,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","left to right",1,"2018-05-16 13:48:44"
8297,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","left to right",0,"2018-05-16 13:48:45"
8298,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","right to left",1,"2018-05-16 13:48:47"
8299,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","right to left",2,"2018-05-16 13:48:48"
8300,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","right to left",3,"2018-05-16 13:48:48"
8301,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","right to left",4,"2018-05-16 13:48:49"
8302,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","right to left",5,"2018-05-16 13:48:52"
8303,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","right to left",6,"2018-05-16 13:48:53"
8304,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Business,"left to right",0,"2018-05-16 13:48:58"
8305,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"right to left",1,"2018-05-16 13:49:00"
8306,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"right to left",2,"2018-05-16 13:51:05"
8307,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"right to left",3,"2018-05-16 13:51:06"
8308,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"right to left",4,"2018-05-16 13:51:09"
8309,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Top Stories","left to right",0,"2018-05-16 13:51:10"
8310,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"right to left",4,"2018-05-16 13:51:11"
8311,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"right to left",5,"2018-05-16 13:51:12"
8312,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"right to left",6,"2018-05-16 13:51:12"
8313,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"left to right",5,"2018-05-16 13:51:17"
8314,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"left to right",4,"2018-05-16 13:51:17"
8315,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"left to right",3,"2018-05-16 13:51:18"
8316,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"left to right",2,"2018-05-16 13:51:18"
8317,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"left to right",1,"2018-05-16 13:51:18"
8318,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,World,"left to right",0,"2018-05-16 13:51:19"
8319,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,UK,"right to left",1,"2018-05-16 13:52:56"
8320,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,UK,"right to left",2,"2018-05-16 13:52:57"
8321,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,UK,"right to left",3,"2018-05-16 13:53:03"
8322,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,UK,"right to left",4,"2018-05-16 13:53:03"
8323,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,UK,"right to left",5,"2018-05-16 13:53:05"
8324,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,UK,"right to left",6,"2018-05-16 13:53:09"
8325,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Business,"left to right",0,"2018-05-16 13:53:33"
8326,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Business,"right to left",1,"2018-05-16 13:53:34"
8327,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Business,"right to left",2,"2018-05-16 13:53:34"
8328,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,UK,"right to left",6,"2018-05-16 13:53:34"
8329,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Politics,"left to right",0,"2018-05-16 13:54:27"
8330,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Business,"right to left",2,"2018-05-16 13:54:28"
8331,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Business,"right to left",3,"2018-05-16 13:54:28"
8332,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Business,"right to left",4,"2018-05-16 13:54:29"
8333,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Business,"right to left",5,"2018-05-16 13:54:29"
8334,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Business,"left to right",4,"2018-05-16 13:54:30"
8335,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Business,"right to left",5,"2018-05-16 13:54:35"
8336,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Business,"right to left",6,"2018-05-16 13:54:35"
8337,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Health,"left to right",0,"2018-05-16 13:54:40"
8338,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Sports,"right to left",1,"2018-05-16 13:54:41"
8339,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Education & Family","left to right",0,"2018-05-16 13:54:42"
8340,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Politics,"right to left",1,"2018-05-16 13:54:43"
8341,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Politics,"right to left",2,"2018-05-16 13:54:44"
8342,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Politics,"right to left",3,"2018-05-16 13:54:44"
8343,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Politics,"right to left",4,"2018-05-16 13:54:45"
8344,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Politics,"right to left",5,"2018-05-16 13:54:45"
8345,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Politics,"right to left",6,"2018-05-16 13:54:46"
8346,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Science & Environment","left to right",0,"2018-05-16 13:54:47"
8347,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Education & Family","right to left",1,"2018-05-16 13:56:25"
8348,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Education & Family","right to left",2,"2018-05-16 13:56:26"
8349,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Education & Family","right to left",3,"2018-05-16 13:56:27"
8350,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Education & Family","right to left",4,"2018-05-16 13:56:29"
8351,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Education & Family","right to left",5,"2018-05-16 13:56:33"
8352,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,"Education & Family","right to left",6,"2018-05-16 13:56:35"
8353,422,d96a3326-9a4a-4185-9f06-c694ef7057f1,Technology,"left to right",0,"2018-05-16 13:57:29"
8354,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,"Top Stories","right to left",1,"2018-05-17 10:59:05"
8355,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,"Top Stories","right to left",2,"2018-05-17 10:59:07"
8356,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Business,"left to right",0,"2018-05-17 10:59:09"
8357,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Sports,"right to left",1,"2018-05-17 10:59:16"
8358,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Health,"left to right",0,"2018-05-17 10:59:16"
8359,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Health,"right to left",1,"2018-05-17 10:59:19"
8360,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Health,"right to left",2,"2018-05-17 10:59:20"
8361,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Health,"right to left",3,"2018-05-17 10:59:20"
8362,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,"Science & Environment","left to right",0,"2018-05-17 10:59:21"
8363,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Health,"right to left",3,"2018-05-17 10:59:21"
8364,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Health,"right to left",4,"2018-05-17 10:59:21"
8365,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Technology,"left to right",0,"2018-05-17 10:59:21"
8366,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,"Entertainment & Arts","right to left",1,"2018-05-17 11:00:56"
8367,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,"Entertainment & Arts","right to left",2,"2018-05-17 11:00:56"
8368,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Technology,"left to right",0,"2018-05-17 11:00:58"
8369,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Technology,"right to left",1,"2018-05-17 11:00:59"
8370,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Technology,"right to left",2,"2018-05-17 11:01:02"
8371,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Technology,"right to left",3,"2018-05-17 11:01:04"
8372,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Technology,"right to left",4,"2018-05-17 11:02:42"
8373,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Technology,"right to left",5,"2018-05-17 11:02:45"
8374,412,bdff5baa-1f4b-4ef3-a1e5-9a1d4744fdf1,Technology,"right to left",6,"2018-05-17 11:02:47"
8375,411,d4ba8908-e879-4da8-b5fe-2da054be5501,World,"right to left",1,"2018-05-17 13:31:25"
8376,422,9f63b3e0-83db-45ef-ba03-885d83274bcd,"Top Stories","right to left",1,"2018-05-17 12:32:43"
8377,422,9f63b3e0-83db-45ef-ba03-885d83274bcd,"Top Stories","left to right",0,"2018-05-17 12:32:44"
8378,422,9f63b3e0-83db-45ef-ba03-885d83274bcd,"Top Stories","right to left",1,"2018-05-17 12:32:44"
8379,422,9f63b3e0-83db-45ef-ba03-885d83274bcd,"Top Stories","right to left",2,"2018-05-17 12:33:41"
8380,422,9f63b3e0-83db-45ef-ba03-885d83274bcd,"Top Stories","right to left",3,"2018-05-17 12:33:42"
8381,422,9f63b3e0-83db-45ef-ba03-885d83274bcd,"Top Stories","right to left",4,"2018-05-17 12:33:44"
8382,422,9f63b3e0-83db-45ef-ba03-885d83274bcd,"Top Stories","right to left",5,"2018-05-17 12:34:11"
8383,424,ac91fcb9-6eb6-4d06-8af6-b45645028c9e,"Top Stories","right to left",1,"2018-05-17 16:07:57"
8384,424,ac91fcb9-6eb6-4d06-8af6-b45645028c9e,"Top Stories","right to left",2,"2018-05-17 16:07:59"
8385,424,ac91fcb9-6eb6-4d06-8af6-b45645028c9e,"Top Stories","right to left",3,"2018-05-17 16:08:03"
8386,424,ac91fcb9-6eb6-4d06-8af6-b45645028c9e,"Top Stories","right to left",4,"2018-05-17 16:08:10"
8387,424,ac91fcb9-6eb6-4d06-8af6-b45645028c9e,"Top Stories","left to right",3,"2018-05-17 16:08:12"
8388,424,ac91fcb9-6eb6-4d06-8af6-b45645028c9e,"Top Stories","right to left",4,"2018-05-17 16:08:12"
8389,424,ac91fcb9-6eb6-4d06-8af6-b45645028c9e,"Top Stories","right to left",5,"2018-05-17 16:11:43"
8390,424,ac91fcb9-6eb6-4d06-8af6-b45645028c9e,"Top Stories","right to left",6,"2018-05-17 16:11:43"
8391,424,ac91fcb9-6eb6-4d06-8af6-b45645028c9e,World,"left to right",0,"2018-05-17 16:11:53"
8392,424,ac91fcb9-6eb6-4d06-8af6-b45645028c9e,World,"right to left",1,"2018-05-17 16:11:53"
8393,424,4e9e550e-e24c-4390-8036-4f95954c2ff4,"Top Stories","left to right",0,"2018-05-17 16:12:16"
8394,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,World,"right to left",1,"2018-05-17 16:45:59"
8395,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,World,"right to left",2,"2018-05-17 16:46:00"
8396,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,World,"right to left",3,"2018-05-17 16:46:04"
8397,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,World,"right to left",4,"2018-05-17 16:46:05"
8398,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,World,"right to left",5,"2018-05-17 16:46:07"
8399,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,World,"right to left",6,"2018-05-17 16:46:10"
8400,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,Sports,"left to right",0,"2018-05-17 16:46:15"
8401,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,Politics,"right to left",1,"2018-05-17 16:46:30"
8402,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,Politics,"right to left",2,"2018-05-17 16:46:31"
8403,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,Politics,"right to left",3,"2018-05-17 16:46:32"
8404,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,"Education & Family","left to right",0,"2018-05-17 16:46:34"
8405,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,Politics,"right to left",2,"2018-05-17 16:46:35"
8406,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,Politics,"left to right",1,"2018-05-17 16:46:36"
8407,424,58d00d42-0642-41ad-9ce2-e49f8a92e17e,Politics,"left to right",0,"2018-05-17 16:46:36"
8408,424,ba574a30-b63d-4ad2-9d24-0c672ed6fa7b,Health,"right to left",1,"2018-05-17 16:47:26"
8409,424,ba574a30-b63d-4ad2-9d24-0c672ed6fa7b,Health,"right to left",2,"2018-05-17 16:47:27"
8410,424,ba574a30-b63d-4ad2-9d24-0c672ed6fa7b,Health,"right to left",3,"2018-05-17 16:47:31"
8411,424,ba574a30-b63d-4ad2-9d24-0c672ed6fa7b,Health,"right to left",4,"2018-05-17 16:47:33"
8412,424,ba574a30-b63d-4ad2-9d24-0c672ed6fa7b,Health,"right to left",5,"2018-05-17 16:47:40"
8413,424,ba574a30-b63d-4ad2-9d24-0c672ed6fa7b,Health,"right to left",6,"2018-05-17 16:47:43"
8414,424,f1cf662b-1fce-4de0-8ec8-b544b6d34df1,Politics,"right to left",1,"2018-05-17 16:49:58"
8415,424,f1cf662b-1fce-4de0-8ec8-b544b6d34df1,"Science & Environment","left to right",0,"2018-05-17 16:50:03"
8416,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Science & Environment","right to left",1,"2018-05-17 17:02:08"
8417,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Science & Environment","right to left",2,"2018-05-17 17:02:20"
8418,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Science & Environment","right to left",3,"2018-05-17 17:02:24"
8419,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Science & Environment","right to left",4,"2018-05-17 17:02:29"
8420,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Entertainment & Arts","left to right",0,"2018-05-17 17:02:44"
8421,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Entertainment & Arts","right to left",1,"2018-05-17 17:02:45"
8422,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Entertainment & Arts","right to left",2,"2018-05-17 17:02:50"
8423,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Entertainment & Arts","right to left",3,"2018-05-17 17:02:57"
8424,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Entertainment & Arts","right to left",4,"2018-05-17 17:03:00"
8425,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Entertainment & Arts","right to left",5,"2018-05-17 17:04:20"
8426,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Entertainment & Arts","right to left",6,"2018-05-17 17:04:21"
8427,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Education & Family","left to right",0,"2018-05-17 17:04:29"
8428,424,c9f62cc7-3786-45fb-9c53-b16d84053259,Technology,"right to left",1,"2018-05-17 17:04:30"
8429,424,c9f62cc7-3786-45fb-9c53-b16d84053259,Technology,"right to left",2,"2018-05-17 17:04:31"
8430,424,c9f62cc7-3786-45fb-9c53-b16d84053259,Technology,"right to left",3,"2018-05-17 17:04:32"
8431,424,c9f62cc7-3786-45fb-9c53-b16d84053259,Technology,"right to left",4,"2018-05-17 17:04:34"
8432,424,c9f62cc7-3786-45fb-9c53-b16d84053259,"Education & Family","left to right",0,"2018-05-17 17:19:43"
8433,423,30d21da7-b4b6-49d1-a82e-01f3564ba99d,Politics,"right to left",1,"2018-05-17 23:25:16"
8434,423,30d21da7-b4b6-49d1-a82e-01f3564ba99d,Politics,"left to right",0,"2018-05-17 23:25:17"
8435,423,30d21da7-b4b6-49d1-a82e-01f3564ba99d,Politics,"right to left",1,"2018-05-17 23:25:18"
8436,423,30d21da7-b4b6-49d1-a82e-01f3564ba99d,Politics,"right to left",2,"2018-05-17 23:25:19"
8437,423,30d21da7-b4b6-49d1-a82e-01f3564ba99d,Politics,"left to right",1,"2018-05-17 23:25:20"
8438,423,30d21da7-b4b6-49d1-a82e-01f3564ba99d,Politics,"left to right",0,"2018-05-17 23:25:20"
8439,423,30d21da7-b4b6-49d1-a82e-01f3564ba99d,World,"right to left",1,"2018-05-17 23:28:47"
8440,423,30d21da7-b4b6-49d1-a82e-01f3564ba99d,World,"right to left",2,"2018-05-17 23:28:50"
8441,423,30d21da7-b4b6-49d1-a82e-01f3564ba99d,Sports,"left to right",0,"2018-05-17 23:28:54"
8442,423,30d21da7-b4b6-49d1-a82e-01f3564ba99d,UK,"right to left",1,"2018-05-17 23:28:58"
8443,423,30d21da7-b4b6-49d1-a82e-01f3564ba99d,UK,"right to left",2,"2018-05-17 23:28:59"
8444,411,642b557c-a5c2-4aa9-b90a-92f18c688606,"Top Stories","right to left",1,"2018-05-18 08:19:22"
8445,411,642b557c-a5c2-4aa9-b90a-92f18c688606,"Top Stories","right to left",2,"2018-05-18 08:20:10"
8446,411,642b557c-a5c2-4aa9-b90a-92f18c688606,"Top Stories","right to left",3,"2018-05-18 08:20:11"
8447,411,642b557c-a5c2-4aa9-b90a-92f18c688606,"Top Stories","right to left",4,"2018-05-18 08:20:12"
8448,411,642b557c-a5c2-4aa9-b90a-92f18c688606,"Top Stories","right to left",5,"2018-05-18 08:20:14"
8449,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Business,"left to right",0,"2018-05-18 08:20:18"
8450,411,642b557c-a5c2-4aa9-b90a-92f18c688606,UK,"right to left",1,"2018-05-18 08:20:20"
8451,411,642b557c-a5c2-4aa9-b90a-92f18c688606,UK,"right to left",2,"2018-05-18 08:20:21"
8452,411,642b557c-a5c2-4aa9-b90a-92f18c688606,UK,"right to left",3,"2018-05-18 08:20:23"
8453,411,642b557c-a5c2-4aa9-b90a-92f18c688606,UK,"right to left",4,"2018-05-18 08:20:25"
8454,411,642b557c-a5c2-4aa9-b90a-92f18c688606,UK,"right to left",5,"2018-05-18 08:20:26"
8455,411,642b557c-a5c2-4aa9-b90a-92f18c688606,UK,"right to left",6,"2018-05-18 08:20:27"
8456,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Politics,"left to right",0,"2018-05-18 08:20:33"
8457,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Business,"right to left",1,"2018-05-18 08:20:35"
8458,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Business,"right to left",2,"2018-05-18 08:20:35"
8459,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Business,"right to left",3,"2018-05-18 08:20:36"
8460,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Business,"right to left",4,"2018-05-18 08:20:38"
8461,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Business,"right to left",5,"2018-05-18 08:20:38"
8462,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Business,"right to left",6,"2018-05-18 08:20:40"
8463,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Health,"left to right",0,"2018-05-18 08:20:45"
8464,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Sports,"right to left",1,"2018-05-18 08:20:48"
8465,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Sports,"right to left",2,"2018-05-18 08:20:51"
8466,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Sports,"right to left",3,"2018-05-18 08:20:57"
8467,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Sports,"right to left",4,"2018-05-18 08:20:59"
8468,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Sports,"right to left",5,"2018-05-18 08:21:00"
8469,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Sports,"right to left",6,"2018-05-18 08:21:01"
8470,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Sports,"left to right",5,"2018-05-18 08:21:06"
8471,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Sports,"left to right",4,"2018-05-18 08:21:06"
8472,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Sports,"left to right",3,"2018-05-18 08:21:07"
8473,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Sports,"left to right",2,"2018-05-18 08:21:07"
8474,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Sports,"left to right",1,"2018-05-18 08:21:07"
8475,411,642b557c-a5c2-4aa9-b90a-92f18c688606,"Education & Family","left to right",0,"2018-05-18 08:22:29"
8476,411,642b557c-a5c2-4aa9-b90a-92f18c688606,"Science & Environment","right to left",1,"2018-05-18 08:22:39"
8477,411,642b557c-a5c2-4aa9-b90a-92f18c688606,"Science & Environment","right to left",2,"2018-05-18 08:22:45"
8478,411,642b557c-a5c2-4aa9-b90a-92f18c688606,"Science & Environment","right to left",3,"2018-05-18 08:22:47"
8479,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Health,"left to right",0,"2018-05-18 08:22:50"
8480,411,642b557c-a5c2-4aa9-b90a-92f18c688606,"Science & Environment","right to left",3,"2018-05-18 08:22:50"
8481,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Politics,"left to right",0,"2018-05-18 08:22:50"
8482,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Technology,"right to left",1,"2018-05-18 08:23:01"
8483,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Technology,"right to left",2,"2018-05-18 08:23:49"
8484,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Technology,"right to left",3,"2018-05-18 08:23:52"
8485,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Technology,"right to left",4,"2018-05-18 08:23:53"
8486,411,642b557c-a5c2-4aa9-b90a-92f18c688606,Technology,"right to left",5,"2018-05-18 08:23:55"
8487,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,UK,"right to left",1,"2018-05-18 12:22:37"
8488,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,UK,"right to left",2,"2018-05-18 12:22:40"
8489,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,UK,"right to left",3,"2018-05-18 12:22:42"
8490,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,UK,"right to left",4,"2018-05-18 12:22:43"
8491,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,UK,"right to left",5,"2018-05-18 12:22:46"
8492,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,UK,"right to left",6,"2018-05-18 12:22:47"
8493,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Business,"left to right",0,"2018-05-18 12:22:58"
8494,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Business,"right to left",1,"2018-05-18 12:22:58"
8495,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Business,"right to left",2,"2018-05-18 12:23:01"
8496,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Business,"right to left",3,"2018-05-18 12:23:03"
8497,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Business,"right to left",4,"2018-05-18 12:23:05"
8498,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Business,"right to left",5,"2018-05-18 12:23:06"
8499,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Business,"right to left",6,"2018-05-18 12:23:08"
8500,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Politics,"left to right",0,"2018-05-18 12:23:09"
8501,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,"Science & Environment","right to left",1,"2018-05-18 12:23:19"
8502,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,"Science & Environment","right to left",2,"2018-05-18 12:23:22"
8503,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,"Science & Environment","right to left",3,"2018-05-18 12:23:24"
8504,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,"Science & Environment","right to left",4,"2018-05-18 12:23:28"
8505,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,"Science & Environment","right to left",5,"2018-05-18 12:23:30"
8506,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,"Science & Environment","right to left",6,"2018-05-18 12:23:32"
8507,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,"Entertainment & Arts","left to right",0,"2018-05-18 12:23:36"
8508,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Technology,"right to left",1,"2018-05-18 12:23:44"
8509,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Technology,"right to left",2,"2018-05-18 12:25:24"
8510,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Technology,"right to left",3,"2018-05-18 12:25:25"
8511,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Technology,"right to left",4,"2018-05-18 12:25:26"
8512,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Technology,"right to left",5,"2018-05-18 12:25:29"
8513,412,8fe9e770-5e01-477c-9c5a-2d3bf622930c,Technology,"right to left",6,"2018-05-18 12:25:31"
8514,424,fdf277d4-7457-4b0f-a9b7-b4b9a0132f6f,Business,"right to left",1,"2018-05-18 19:34:38"
8515,424,fdf277d4-7457-4b0f-a9b7-b4b9a0132f6f,Business,"right to left",2,"2018-05-18 19:34:38"
8516,424,fdf277d4-7457-4b0f-a9b7-b4b9a0132f6f,Business,"right to left",3,"2018-05-18 19:34:41"
8517,424,fdf277d4-7457-4b0f-a9b7-b4b9a0132f6f,Business,"right to left",4,"2018-05-18 19:34:44"
8518,424,fdf277d4-7457-4b0f-a9b7-b4b9a0132f6f,Business,"right to left",5,"2018-05-18 19:34:49"
8519,424,fdf277d4-7457-4b0f-a9b7-b4b9a0132f6f,Business,"left to right",4,"2018-05-18 19:34:50"
8520,424,fdf277d4-7457-4b0f-a9b7-b4b9a0132f6f,Business,"right to left",5,"2018-05-18 19:34:50"
8521,424,fdf277d4-7457-4b0f-a9b7-b4b9a0132f6f,Politics,"left to right",0,"2018-05-18 19:38:23"
